C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD
AE48  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE49  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE4A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE4B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE4C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE4D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE4E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE4F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE50  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE51  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE52  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE53  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE54  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE55  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE56  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE57  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE58  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE59  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE5A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE5B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE5C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE5D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE5E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE5F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE60  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE61  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE62  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE63  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE64  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE65  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE66  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE67  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE68  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE69  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE6A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE6B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE6C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE6D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE6E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE6F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE70  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE71  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE72  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE73  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE74  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE75  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE76  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE77  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE78  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE79  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE7A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE7B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE7C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE7D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE7E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE7F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE80  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE81  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE82  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE83  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE84  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE85  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE86  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE87  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE88  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE89  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE8A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE8B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE8C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE8D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE8E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE8F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE90  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE91  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE92  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE93  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE94  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE95  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE96  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE97  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE98  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE99  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE9A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE9B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE9C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE9D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE9E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AE9F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEA0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEA1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEA2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEA3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEA4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEA5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEA6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEA7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEA8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEA9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEAA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEAB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEAC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEAD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEAE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEAF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEB0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEB1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEB2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEB3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEB4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEB5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEB6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEB7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEB8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEB9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEBA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEBB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEBC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEBD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEBE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEBF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEC0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEC1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEC2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEC3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEC4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEC5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEC6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEC7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEC8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEC9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AECA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AECB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AECC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AECD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AECE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AECF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AED0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AED1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AED2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AED3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AED4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AED5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AED6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AED7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AED8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AED9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEDA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEDB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEDC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEDD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEDE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEDF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEE0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEE1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEE2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEE3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEE4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEE5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEE6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEE7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEE8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEE9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEEA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEEB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEEC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEED  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEEE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEEF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEF0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEF1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEF2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEF3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEF4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEF5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEF6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEF7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEF8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEF9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEFA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEFB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEFC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEFD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEFE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AEFF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF00  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF01  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF02  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF03  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF04  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF05  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF06  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF07  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF08  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF09  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF0A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF0B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF0C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF0D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF0E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF0F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF10  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF11  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF12  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF13  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF14  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF15  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF16  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF17  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF18  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF19  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF1A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF1B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF1C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF1D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF1E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF1F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF20  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF21  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF22  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF23  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF24  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF25  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF26  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF27  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF28  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF29  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF2A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF2B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF2C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF2D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF2E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF2F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF30  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF31  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF32  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF33  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF34  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF35  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF36  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF37  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF38  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF39  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF3A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF3B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF3C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF3D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF3E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF3F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF40  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF41  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF42  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF43  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF44  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF45  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF46  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF47  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF48  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF49  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF4A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF4B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF4C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF4D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF4E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF4F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF50  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF51  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF52  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF53  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF54  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF55  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF56  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF57  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF58  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF59  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF5A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF5B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF5C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF5D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF5E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF5F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF60  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF61  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF62  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF63  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF64  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF65  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF66  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF67  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF68  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF69  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF6A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF6B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF6C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF6D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF6E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF6F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF70  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF71  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF72  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF73  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF74  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF75  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF76  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF77  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF78  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF79  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF7A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF7B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF7C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF7D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF7E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF7F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF80  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF81  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF82  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF83  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF84  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF85  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF86  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF87  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF88  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF89  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF8A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF8B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF8C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF8D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF8E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF8F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF90  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF91  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF92  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF93  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF94  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF95  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF96  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF97  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF98  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF99  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF9A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF9B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF9C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF9D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF9E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AF9F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFA0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFA1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFA2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFA3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFA4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFA5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFA6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFA7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFA8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFA9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFAA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFAB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFAC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFAD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFAE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFAF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFB0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFB1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFB2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFB3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFB4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFB5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFB6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFB7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFB8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFB9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFBA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFBB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFBC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFBD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFBE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFBF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFC0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFC1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFC2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFC3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFC4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFC5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFC6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFC7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFC8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFC9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFCA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFCB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFCC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFCD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFCE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFCF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFD0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFD1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFD2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFD3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFD4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFD5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFD6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFD7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFD8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFD9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFDA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
